-3.992000	2	0.000002
-3.976000	6	0.000005
-3.960000	4	0.000003
-3.944000	3	0.000002
-3.928000	4	0.000003
-3.912000	8	0.000006
-3.896000	5	0.000004
-3.880000	6	0.000005
-3.864000	5	0.000004
-3.848000	4	0.000003
-3.832000	5	0.000004
-3.816000	11	0.000008
-3.800000	8	0.000006
-3.784000	12	0.000009
-3.768000	3	0.000002
-3.752000	4	0.000003
-3.736000	6	0.000005
-3.720000	6	0.000005
-3.704000	11	0.000008
-3.688000	14	0.000011
-3.672000	13	0.000010
-3.656000	15	0.000012
-3.640000	12	0.000009
-3.624000	13	0.000010
-3.608000	17	0.000013
-3.592000	14	0.000011
-3.576000	11	0.000008
-3.560000	17	0.000013
-3.544000	12	0.000009
-3.528000	19	0.000015
-3.512000	24	0.000018
-3.496000	22	0.000017
-3.480000	22	0.000017
-3.464000	18	0.000014
-3.448000	21	0.000016
-3.432000	31	0.000024
-3.416000	18	0.000014
-3.400000	22	0.000017
-3.384000	37	0.000028
-3.368000	25	0.000019
-3.352000	33	0.000025
-3.336000	32	0.000025
-3.320000	33	0.000025
-3.304000	34	0.000026
-3.288000	41	0.000032
-3.272000	41	0.000032
-3.256000	47	0.000036
-3.240000	39	0.000030
-3.224000	45	0.000035
-3.208000	58	0.000045
-3.192000	68	0.000052
-3.176000	51	0.000039
-3.160000	63	0.000048
-3.144000	52	0.000040
-3.128000	48	0.000037
-3.112000	74	0.000057
-3.096000	70	0.000054
-3.080000	62	0.000048
-3.064000	79	0.000061
-3.048000	74	0.000057
-3.032000	85	0.000065
-3.016000	80	0.000062
-3.000000	81	0.000062
-2.984000	96	0.000074
-2.968000	95	0.000073
-2.952000	98	0.000075
-2.936000	127	0.000098
-2.920000	128	0.000098
-2.904000	126	0.000097
-2.888000	122	0.000094
-2.872000	128	0.000098
-2.856000	142	0.000109
-2.840000	135	0.000104
-2.824000	134	0.000103
-2.808000	138	0.000106
-2.792000	158	0.000122
-2.776000	157	0.000121
-2.760000	185	0.000142
-2.744000	227	0.000175
-2.728000	177	0.000136
-2.712000	206	0.000158
-2.696000	230	0.000177
-2.680000	245	0.000188
-2.664000	249	0.000192
-2.648000	264	0.000203
-2.632000	258	0.000198
-2.616000	260	0.000200
-2.600000	301	0.000232
-2.584000	288	0.000222
-2.568000	311	0.000239
-2.552000	317	0.000244
-2.536000	356	0.000274
-2.520000	309	0.000238
-2.504000	345	0.000265
-2.488000	355	0.000273
-2.472000	351	0.000270
-2.456000	393	0.000302
-2.440000	420	0.000323
-2.424000	438	0.000337
-2.408000	443	0.000341
-2.392000	483	0.000372
-2.376000	504	0.000388
-2.360000	562	0.000432
-2.344000	534	0.000411
-2.328000	572	0.000440
-2.312000	553	0.000425
-2.296000	590	0.000454
-2.280000	588	0.000452
-2.264000	625	0.000481
-2.248000	669	0.000515
-2.232000	704	0.000542
-2.216000	697	0.000536
-2.200000	760	0.000585
-2.184000	763	0.000587
-2.168000	766	0.000589
-2.152000	800	0.000615
-2.136000	922	0.000709
