-3.992000	2	0.000004
-3.976000	2	0.000004
-3.960000	1	0.000002
-3.944000	1	0.000002
-3.928000	3	0.000006
-3.912000	3	0.000006
-3.896000	2	0.000004
-3.880000	0	0.000000
-3.864000	3	0.000006
-3.848000	1	0.000002
-3.832000	1	0.000002
-3.816000	4	0.000008
-3.800000	5	0.000010
-3.784000	2	0.000004
-3.768000	0	0.000000
-3.752000	2	0.000004
-3.736000	5	0.000010
-3.720000	1	0.000002
-3.704000	2	0.000004
-3.688000	9	0.000018
-3.672000	5	0.000010
-3.656000	4	0.000008
-3.640000	7	0.000014
-3.624000	6	0.000012
-3.608000	10	0.000020
-3.592000	6	0.000012
-3.576000	2	0.000004
-3.560000	10	0.000020
-3.544000	4	0.000008
-3.528000	10	0.000020
-3.512000	10	0.000020
-3.496000	8	0.000016
-3.480000	11	0.000022
-3.464000	6	0.000012
-3.448000	5	0.000010
-3.432000	17	0.000034
-3.416000	7	0.000014
-3.400000	7	0.000014
-3.384000	15	0.000030
-3.368000	9	0.000018
-3.352000	11	0.000022
-3.336000	13	0.000026
-3.320000	14	0.000028
-3.304000	16	0.000032
-3.288000	14	0.000028
-3.272000	12	0.000024
-3.256000	20	0.000040
-3.240000	14	0.000028
-3.224000	15	0.000030
-3.208000	23	0.000046
-3.192000	28	0.000056
-3.176000	16	0.000032
-3.160000	24	0.000048
-3.144000	18	0.000036
-3.128000	18	0.000036
-3.112000	22	0.000044
-3.096000	30	0.000060
-3.080000	27	0.000054
-3.064000	34	0.000068
-3.048000	38	0.000076
-3.032000	37	0.000074
-3.016000	28	0.000056
-3.000000	32	0.000064
-2.984000	31	0.000062
-2.968000	37	0.000074
-2.952000	36	0.000072
-2.936000	48	0.000096
-2.920000	49	0.000098
-2.904000	47	0.000094
-2.888000	57	0.000114
-2.872000	54	0.000108
-2.856000	58	0.000116
-2.840000	54	0.000108
-2.824000	47	0.000094
-2.808000	55	0.000110
-2.792000	62	0.000124
-2.776000	65	0.000130
-2.760000	61	0.000122
-2.744000	82	0.000164
-2.728000	68	0.000136
-2.712000	88	0.000176
-2.696000	89	0.000178
-2.680000	83	0.000166
-2.664000	81	0.000162
-2.648000	100	0.000200
-2.632000	111	0.000222
-2.616000	94	0.000188
-2.600000	116	0.000232
-2.584000	109	0.000218
-2.568000	122	0.000244
-2.552000	113	0.000226
-2.536000	136	0.000272
-2.520000	131	0.000262
-2.504000	147	0.000294
-2.488000	129	0.000258
-2.472000	126	0.000252
-2.456000	144	0.000288
-2.440000	164	0.000328
-2.424000	166	0.000332
-2.408000	168	0.000336
-2.392000	191	0.000382
-2.376000	181	0.000362
-2.360000	227	0.000454
-2.344000	195	0.000390
-2.328000	222	0.000444
-2.312000	198	0.000396
-2.296000	236	0.000472
-2.280000	204	0.000408
-2.264000	227	0.000454
-2.248000	242	0.000484
-2.232000	278	0.000556
-2.216000	257	0.000514
-2.200000	306	0.000612
-2.184000	301	0.000602
-2.168000	296	0.000592
-2.152000	290	0.000580
-2.136000	354	0.000708
-2.120000	338	0.000676
-2.104000	304	0.000608
-2.088000	325	0.000650
-2.072000	381	0.000762
-2.056000	429	0.000858
-2.040000	391	0.000782
-2.024000	400	0.000800
-2.008000	419	0.000838
-1.992000	414	0.000828
-1.976000	449	0.000898
-1.960000	474	0.000948
-1.944000	475	0.000950
-1.928000	464	0.000928
-1.912000	545	0.001090
-1.896000	564	0.001128
-1.880000	527	0.001054
-1.864000	539	0.001078
-1.848000	586	0.001172
-1.832000	599	0.001198
-1.816000	610	0.001220
-1.800000	614	0.001228
-1.784000	712	0.001424
-1.768000	617	0.001234
-1.752000	694	0.001388
-1.736000	647	0.001294
-1.720000	763	0.001526
-1.704000	735	0.001470
-1.688000	782	0.001564
-1.672000	802	0.001604
-1.656000	780	0.001560
-1.640000	799	0.001598
-1.624000	869	0.001738
-1.608000	875	0.001750
-1.592000	873	0.001746
-1.576000	940	0.001880
-1.560000	959	0.001918
-1.544000	1011	0.002022
-1.528000	968	0.001936
-1.512000	1054	0.002108
-1.496000	1006	0.002012
-1.480000	1017	0.002034
-1.464000	1137	0.002274
-1.448000	1129	0.002258
-1.432000	1152	0.002304
-1.416000	1178	0.002356
-1.400000	1264	0.002528
-1.384000	1192	0.002384
-1.368000	1249	0.002498
-1.352000	1292	0.002584
-1.336000	1274	0.002548
-1.320000	1358	0.002716
-1.304000	1334	0.002668
